"CA Owner","Salesforce Record ID","Certificate Name","Parent Salesforce Record ID","Parent Certificate Name","Certificate Record Type","Revocation Status","SHA-256 Fingerprint","Parent SHA-256 Fingerprint","Audits Same as Parent?","Auditor","Standard Audit URL","Standard Audit Type","Standard Audit Statement Date","Standard Audit Period Start Date","Standard Audit Period End Date","NetSec Audit URL","NetSec Audit Type","NetSec Audit Statement Date","NetSec Audit Period Start Date","NetSec Audit Period End Date","TLS BR Audit URL","TLS BR Audit Type","TLS BR Audit Statement Date","TLS BR Audit Period Start Date","TLS BR Audit Period End Date","TLS EVG Audit URL","TLS EVG Audit Type","TLS EVG Audit Statement Date","TLS EVG Audit Period Start Date","TLS EVG Audit Period End Date","Code Signing Audit URL","Code Signing Audit Type","Code Signing Audit Statement Date","Code Signing Audit Period Start Date","Code Signing Audit Period End Date","S/MIME BR Audit URL","S/MIME BR Audit Type","S/MIME BR Audit Statement Date","S/MIME BR Audit Period Start Date","S/MIME BR Audit Period End Date","CP/CPS Same as Parent?","Certificate Policy (CP) URL","Certificate Practice Statement (CPS) URL","CP/CPS Last Updated Date","Test Website URL - Valid","Test Website URL - Expired","Test Website URL - Revoked","Technically Constrained","Subordinate CA Owner","Full CRL Issued By This CA","JSON Array of Partitioned CRLs","Valid From (GMT)","Valid To (GMT)","Derived Trust Bits","Chrome Status","Microsoft Status","Mozilla Status","Status of Root Cert","Authority Key Identifier","Subject Key Identifier","Country","TLS Capable","TLS EV Capable","Code Signing Capable","S/MIME Capable","CP Same as Parent?","CP Last Update Date","CPS Same as Parent?","CPS Last Update Date","Certificate Practice & Policy Statement"
"SK ID Solutions AS","001o000000ryh8pAAA","EID-SK 2011","001o000000HshEjAAJ","EE Certification Centre Root CA","Intermediate Certificate","Revoked","D94EBA021D6E238901B4591D72F722AB5AF924F6A03198F0B28717CF848B03F4","3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2015.12.17","2024.03.18","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","EvJaPupWHL/NBqzx8SXJqUvUFJk=","sRCXAvrdhsZ4QaTDMoj7/h/nwAU=","Estonia","False","False","False","False","true","","true","",""
"SK ID Solutions AS","001o000000ryhwAAAQ","EID-SK 2011","001o000000HshEjAAJ","EE Certification Centre Root CA","Intermediate Certificate","Revoked","1F3983DD198F4AB557AB6E8F04C51B50026DDAF3591C8540BD859AD18757252A","3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2011.03.16","2024.03.16","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","EvJaPupWHL/NBqzx8SXJqUvUFJk=","sRCXAvrdhsZ4QaTDMoj7/h/nwAU=","Estonia","False","False","False","False","true","","true","",""
"SK ID Solutions AS","001o000000ryh73AAA","EID-SK 2011","001o000000HshEjAAJ","EE Certification Centre Root CA","Intermediate Certificate","Not Revoked","7B1666A7991CFC28B64DA371F17141DBD6F5321F21B83A1A658D6A410D374E05","3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2011.03.18","2024.03.18","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","EvJaPupWHL/NBqzx8SXJqUvUFJk=","sRCXAvrdhsZ4QaTDMoj7/h/nwAU=","Estonia","False","False","False","False","true","","true","",""
"SK ID Solutions AS","001o000000rynPMAAY","EID-SK 2011","001o000000HshEjAAJ","EE Certification Centre Root CA","Intermediate Certificate","Revoked","AC95A0FD7E0BF5E1BE6F02A042F0F09A657A7AE1272EDEC505AB6B9A6116782C","3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2015.12.17","2024.03.18","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","EvJaPupWHL/NBqzx8SXJqUvUFJk=","sRCXAvrdhsZ4QaTDMoj7/h/nwAU=","Estonia","False","False","False","False","true","","true","",""
"SK ID Solutions AS","001o00000170lj7AAA","EID-SK 2016","001o000000HshEjAAJ","EE Certification Centre Root CA","Intermediate Certificate","Not Revoked","E73F1F19A4459A6067A45E84DB585D6C1DF8F12A739D733F5B28996546F1875A","3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2016.08.30","2030.12.17","OCSP Signing;Client Authentication;Secure Email","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","EvJaPupWHL/NBqzx8SXJqUvUFJk=","nAmoB4cMPawuh/ygrtL7ZUmIKPs=","Estonia","False","False","False","True","true","","true","",""
"SK ID Solutions AS","001o000000rynOnAAI","ESTEID-SK 2011","001o000000HshEjAAJ","EE Certification Centre Root CA","Intermediate Certificate","Revoked","3864D6C1001F00C4AA81DCDB375E2A0B4DF8F28A1AA99FA1F38B74BCE82D5B18","3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2015.12.17","2024.03.18","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","EvJaPupWHL/NBqzx8SXJqUvUFJk=","e2ryVVBcuNl6CIdBrvqiKz1bV3Y=","Estonia","False","False","False","False","true","","true","",""
"SK ID Solutions AS","001o000000ryh94AAA","ESTEID-SK 2011","001o000000HshEjAAJ","EE Certification Centre Root CA","Intermediate Certificate","Not Revoked","41EC808E33CCA8659EAEA81670D6C7DC01446636E1F227561B6307B80BA63862","3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2011.03.18","2024.03.18","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","EvJaPupWHL/NBqzx8SXJqUvUFJk=","e2ryVVBcuNl6CIdBrvqiKz1bV3Y=","Estonia","False","False","False","False","true","","true","",""
"SK ID Solutions AS","001o000000ryhDVAAY","ESTEID-SK 2011","001o000000HshEjAAJ","EE Certification Centre Root CA","Intermediate Certificate","Revoked","62A8C84C0C161ECB0CE71DACB13D359939916788646A7D41E23ACA0FF9D29689","3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2015.12.17","2024.03.18","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","EvJaPupWHL/NBqzx8SXJqUvUFJk=","e2ryVVBcuNl6CIdBrvqiKz1bV3Y=","Estonia","False","False","False","False","true","","true","",""
"SK ID Solutions AS","001o000000ryi1EAAQ","ESTEID-SK 2011","001o000000HshEjAAJ","EE Certification Centre Root CA","Intermediate Certificate","Revoked","EAA9DC41D1AFC1D9E8BEF8A67F210ED374022912C9E09876D34402677A8B93E9","3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2011.03.16","2024.03.16","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","EvJaPupWHL/NBqzx8SXJqUvUFJk=","e2ryVVBcuNl6CIdBrvqiKz1bV3Y=","Estonia","False","False","False","False","true","","true","",""
"SK ID Solutions AS","001o000000ryiSyAAI","ESTEID-SK 2011","001o000000HshEjAAJ","EE Certification Centre Root CA","Intermediate Certificate","Revoked","E8879668AED67D74EA0926FB18F71DFCCBE4C78CB7AA218191EB98DF23BEB2EE","3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2011.03.16","2024.03.16","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","EvJaPupWHL/NBqzx8SXJqUvUFJk=","e2ryVVBcuNl6CIdBrvqiKz1bV3Y=","Estonia","False","False","False","False","true","","true","",""
"SK ID Solutions AS","001o000000rylQRAAY","ESTEID-SK 2015","001o000000HshEjAAJ","EE Certification Centre Root CA","Intermediate Certificate","Not Revoked","74D992D3910BCF7E34B8B5CD28F91EAEB4F41F3DA6394D78B8C43672D43F4F0F","3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2015.12.17","2030.12.17","OCSP Signing;Client Authentication;Secure Email","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","EvJaPupWHL/NBqzx8SXJqUvUFJk=","s6uIvJnVYqSFKgjNtB1yO4NyR1E=","Estonia","False","False","False","True","true","","true","",""
"SK ID Solutions AS","001o000000ryivbAAA","KLASS3-SK 2010","001o000000HshEjAAJ","EE Certification Centre Root CA","Intermediate Certificate","Revoked","BDEF5FDE58F2BDD6AFD8BE233DD22B61BFBB8FAA79AE1FF9848F9BA2D678FC49","3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2015.05.08","2024.03.07","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","EvJaPupWHL/NBqzx8SXJqUvUFJk=","XXUUEYz0pY5Cj3uyQESj7tZ6O3I=","Estonia","False","False","False","False","true","","true","",""
"SK ID Solutions AS","001o000000ryjLtAAI","KLASS3-SK 2010","001o000000HshEjAAJ","EE Certification Centre Root CA","Intermediate Certificate","Revoked","FD73241279D68ED3BE26B86E6BB9C6E4BC25C2366E9E63543BAEBC1190D0E416","3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2011.03.16","2024.03.16","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","EvJaPupWHL/NBqzx8SXJqUvUFJk=","XXUUEYz0pY5Cj3uyQESj7tZ6O3I=","Estonia","False","False","False","False","true","","true","",""
"SK ID Solutions AS","001o000000ryhDpAAI","KLASS3-SK 2010","001o000000HshEjAAJ","EE Certification Centre Root CA","Intermediate Certificate","Not Revoked","17F302219FCFCE8FD18CAC172F8B0D4496BA5DA8E49F871ABC1F9D0CAAA360E5","3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2011.03.18","2024.03.18","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","EvJaPupWHL/NBqzx8SXJqUvUFJk=","XXUUEYz0pY5Cj3uyQESj7tZ6O3I=","Estonia","False","False","False","False","true","","true","",""
"SK ID Solutions AS","001o000000ryhEJAAY","KLASS3-SK 2010","001o000000HshEjAAJ","EE Certification Centre Root CA","Intermediate Certificate","Not Revoked","00DB86A7087A750CE07B3255D0D3129E888CA9E0EECACF9E72BDB276B17147EF","3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2015.06.04","2024.03.17","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","EvJaPupWHL/NBqzx8SXJqUvUFJk=","XXUUEYz0pY5Cj3uyQESj7tZ6O3I=","Estonia","False","False","False","False","true","","true","",""
"SK ID Solutions AS","001o00000170lkAAAQ","KLASS3-SK 2016","001o000000HshEjAAJ","EE Certification Centre Root CA","Intermediate Certificate","Not Revoked","A5A859CE0310A85F42A5411DA63F83B4144EB94BC8A65A9975AC8682F667DB77","3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2016.12.08","2030.12.17","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","EvJaPupWHL/NBqzx8SXJqUvUFJk=","rl5Y9fLy2cGO2e9OB9t1ylDihwA=","Estonia","False","False","False","False","true","","true","",""
"SK ID Solutions AS","001o00000170ljlAAA","NQ-SK 2016","001o000000HshEjAAJ","EE Certification Centre Root CA","Intermediate Certificate","Not Revoked","B5CFE6B0B2AA861A0B367C0C05395A538AD493A9DF011544A8EFC4687FDB2CC8","3E84BA4342908516E77573C0992F0979CA084E4685681FF195CCBA8A229B8A76","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2016.08.30","2030.12.17","OCSP Signing;Client Authentication;Secure Email","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: NotBefore; Mozilla: Removed","EvJaPupWHL/NBqzx8SXJqUvUFJk=","ereFX6HzzEG3runqBlEK4PkCyKw=","Estonia","False","False","False","True","true","","true","",""
"Skaitmeninio sertifikavimo centras (SSC)","0011J000018MwM9QAK","SSC GDL CA Root A","001o000000HsrwEAAR","Skaitmeninio sertifikavimo centras (SSC)","Root Certificate","","B0428B08C228C43F6F9AA0FC29E9D602ED1098FF6F153C6733383FEA17216528","","false","","https://bug1378993.bmoattachments.org/attachment.cgi?id=8884085","ETSI EN 319 411","2017.06.12","2017.06.12","2017.06.12","","","","","","https://bug1378993.bmoattachments.org/attachment.cgi?id=8884086","ETSI EN 319 411","2017.06.12","2017.06.12","2017.06.12","","","","","","","","","","","","","","","","false","https://bugzilla.mozilla.org/attachment.cgi?id=8902029","https://bugzilla.mozilla.org/attachment.cgi?id=8902030","2017.04.29","","","","false","","","","2013.06.04","2033.06.04","","Not Included","Disabled","Not Yet Included","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Not Yet Included","","oBF+H+SUZFE7Ejl6bN1Jk/n9wFw=","Lithuania","False","False","False","False","false","","false","",""
"Skaitmeninio sertifikavimo centras (SSC)","001o000000rGWUcAAO","SSC GDL CA Root B","001o000000HsrwEAAR","Skaitmeninio sertifikavimo centras (SSC)","Root Certificate","","C31EEF5682ABB551EBC828DED84098518A6768526D152EE164CFB972A1425D53","","false","","https://bugzilla.mozilla.org/attachment.cgi?id=8884085","ETSI EN 319 411","2017.06.12","2017.06.12","2017.06.12","","","","","","https://bugzilla.mozilla.org/attachment.cgi?id=8884086","ETSI EN 319 411","2017.06.12","2017.06.12","2017.06.12","https://bug1378993.bmoattachments.org/attachment.cgi?id=8884086","ETSI EN 319 411","2017.06.12","2017.06.12","2017.06.12","","","","","","","","","","","false","","","","","","","false","","","","2013.06.04","2033.06.04","","Not Included","Disabled","Not Yet Included","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Not Yet Included","","cgNGh2H2HbPUlWO5UHduDauY/i8=","Lithuania","False","True","False","False","false","","false","",""
"Skaitmeninio sertifikavimo centras (SSC)","0011J000018MwOAQA0","SSC GDL CA VS Root","001o000000HsrwEAAR","Skaitmeninio sertifikavimo centras (SSC)","Root Certificate","","BC2ABBC49A6814370D17E471141C22794311C4DDDF2567BE37283A894392E5D3","","false","","https://bug1378993.bmoattachments.org/attachment.cgi?id=8884085","Equivalent ETSI 101 456","2017.06.12","2017.06.12","2017.06.12","","","","","","https://bug1378993.bmoattachments.org/attachment.cgi?id=8884086","Equivalent ETSI 102 042","2017.06.12","2017.06.12","2017.06.12","","","","","","","","","","","","","","","","false","https://bugzilla.mozilla.org/attachment.cgi?id=8902029","https://bugzilla.mozilla.org/attachment.cgi?id=8902030","2017.04.29","","","","false","","","","2013.06.04","2033.06.04","","Not Included","Disabled","Not Yet Included","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Not Yet Included","","e2ddPwF/1evqJQrPT7YFkh9T53I=","Lithuania","False","False","False","False","false","","false","",""
"Skaitmeninio sertifikavimo centras (SSC)","001o000000rGWa1AAG","SSC Root CA A","001o000000HsrwEAAR","Skaitmeninio sertifikavimo centras (SSC)","Root Certificate","","F1B13F5C9A326403B0F31BBE7699CD17C7D1C0B981586DD1A7B219C52508FE99","","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","false","","","","2006.12.27","2026.12.28","","Not Included","Disabled","Not Yet Included","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Not Yet Included","","zL/ep5B3YmodeGkuCjibd1FTA/A=","Lithuania","False","False","False","False","false","","false","",""
"Skaitmeninio sertifikavimo centras (SSC)","001o000000rGWYoAAO","SSC Root CA B","001o000000HsrwEAAR","Skaitmeninio sertifikavimo centras (SSC)","Root Certificate","","0B9F26DFCA684C2CFCE23E4E4DD567C886BA259E1DB267F9806F0C5A099711F2","","false","","","","2015.06.30","2015.06.30","2015.06.30","","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","false","","","","2006.12.27","2026.12.25","","Not Included","Disabled","Not Yet Included","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Not Yet Included","","nAPwqNKYcmiu8u3gT+KFDrIlTs8=","Lithuania","False","False","False","False","false","","false","",""
"Skaitmeninio sertifikavimo centras (SSC)","001o000000rGWX7AAO","SSC Root CA C","001o000000HsrwEAAR","Skaitmeninio sertifikavimo centras (SSC)","Root Certificate","","E6E4A951ECBF7D8EDC01BC873F7B6FD35868BDB10ED786F3A1B1EE16D8CEC3E9","","false","","","","2015.06.30","2015.06.30","2015.06.30","","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","false","","","","2006.12.27","2026.12.22","","Not Included","Disabled","Not Yet Included","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Not Yet Included","","iAdz9vG8UhpaHT2RYu1drJ0L5bc=","Lithuania","False","False","False","False","false","","false","",""
"Skaitmeninio sertifikavimo centras (SSC)","0011J000018MwMYQA0","SSC GDL Class 2-4 QCA","0011J000018MwM9QAK","SSC GDL CA Root A","Intermediate Certificate","Not Revoked","D4103BAAE38088D61D3D147340032DE310DA23AD1A55F12111CDFE03FD086AB4","B0428B08C228C43F6F9AA0FC29E9D602ED1098FF6F153C6733383FEA17216528","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2013.06.04","2033.06.04","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Not Yet Included","oBF+H+SUZFE7Ejl6bN1Jk/n9wFw=","GQ5jIcF+iAebZRg/su0jStBIQqk=","Lithuania","False","False","False","False","true","","true","",""
"Skaitmeninio sertifikavimo centras (SSC)","0011J000018MwdAQAS","SSC GDL EV CA","001o000000rGWUcAAO","SSC GDL CA Root B","Intermediate Certificate","Not Revoked","22F9E61322E8B723DB270BD9B4B1036CB26BF6A5A7BEB7A33790859050CDEC7F","C31EEF5682ABB551EBC828DED84098518A6768526D152EE164CFB972A1425D53","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2014.04.18","2033.06.04","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Not Yet Included","cgNGh2H2HbPUlWO5UHduDauY/i8=","i7SqQEd77M4TkPjwsT5KNyI5ayU=","Lithuania","False","False","False","False","true","","true","",""
"Skaitmeninio sertifikavimo centras (SSC)","0011J000018MwNWQA0","SSC GDL NH CA","001o000000rGWUcAAO","SSC GDL CA Root B","Intermediate Certificate","Not Revoked","DEC8A1FCB037F78E2CC26128E7A228B5730B36058C96D89526FBB64903CEE8DD","C31EEF5682ABB551EBC828DED84098518A6768526D152EE164CFB972A1425D53","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","false","","","","2013.06.04","2033.06.04","","Not Included","Not Included","Provided by CA","Apple: Not Included; Google Chrome: Not Included; Microsoft: Disabled; Mozilla: Not Yet Included","cgNGh2H2HbPUlWO5UHduDauY/i8=","5tky7awB5sil/k+JXmFFNHA8Hl8=","Lithuania","False","False","False","False","true","","true","",""
